claim_id,db_name,label,claim
6667,thrombosis_prediction,CONTRADICTED,Only one unique patient with abnormal activated partial prothrombin time lacks thrombosis in the dataset.
6696,thrombosis_prediction,CONTRADICTED,Exactly 12 distinct patients had IgG values at or above 2000.
6705,thrombosis_prediction,CONTRADICTED,"Among patients with a normal IgG level, none have recorded symptoms."
6716,thrombosis_prediction,CONTRADICTED,The individual with the maximum normal-range IgA measurement has a diagnosis of systemic lupus erythematosus.
6717,thrombosis_prediction,CONTRADICTED,"The record with the top normal IgA corresponds to a patient diagnosed with deep vein thrombosis, not Behçet’s disease."
6725,thrombosis_prediction,CONTRADICTED,"Exactly 1,742 patients with a normal Ig A level presented to the hospital on or after 1990-01-01."
6727,thrombosis_prediction,CONTRADICTED,"Only 1,311 patients met both criteria of a normal Ig A level and a first hospital visit on or after January 1, 1990."
6735,thrombosis_prediction,CONTRADICTED,"For individuals with abnormal IgM measurements, Sjögren’s syndrome accounts for the highest number of diagnoses."
6736,thrombosis_prediction,CONTRADICTED,Multiple myeloma is the predominant diagnosis in the cohort of patients exhibiting abnormal IgM levels.
6753,thrombosis_prediction,CONTRADICTED,None of the patients with an abnormal creatinine level are younger than 70.
6755,thrombosis_prediction,CONTRADICTED,Exactly one patient younger than 70 has an abnormal creatinine level in this cohort.
6764,thrombosis_prediction,CONTRADICTED,The number of distinct patients with a normal Rheumatoid Factor and a positive coagulation measure is four.
6772,thrombosis_prediction,CONTRADICTED,Exactly three distinct patients had RF < 20 and were thrombosis-free (Thrombosis = '0').
6782,thrombosis_prediction,CONTRADICTED,Only one patient with a normal complement 3 level (C3 > 35) exhibits a P pattern on the ANA examination sheet.
6783,thrombosis_prediction,CONTRADICTED,There are three distinct patients with normal complement 3 levels who show a P pattern in the ANA exam.
6784,thrombosis_prediction,CONTRADICTED,No patients with a normal complement 3 level have a P pattern recorded in the ANA examination sheet.
6792,thrombosis_prediction,CONTRADICTED,"Among patients with abnormal Hematocrit levels, the highest anti-Cardiolipin antibody concentration belongs to patient ID 482195."
6793,thrombosis_prediction,CONTRADICTED,Patient ID 1567380 does not have the highest aCL IgA value in the cohort with non-normal Hematocrit.
6794,thrombosis_prediction,CONTRADICTED,The patient with the peak aCL IgA among those whose Hematocrit is outside the normal range is ID 9012674.
6802,thrombosis_prediction,CONTRADICTED,"Among patients with blood clots in veins, none of them have a normal complement 4 level."
6803,thrombosis_prediction,CONTRADICTED,Two distinct patients with venous blood clots have normal complement 4 levels.
6804,thrombosis_prediction,CONTRADICTED,Three patients with venous clots exhibit normal complement 4 values.
6817,thrombosis_prediction,CONTRADICTED,The youngest patient with an abnormal anti-ribonuclear protein level was born on 1993-12-05.
6819,thrombosis_prediction,CONTRADICTED,"Among patients with abnormal anti-ribonuclear protein values, the most recent birthdate is 1991-06-09."
6827,thrombosis_prediction,CONTRADICTED,"Among the patients with normal anti-SM, nine do not have thrombosis."
6828,thrombosis_prediction,CONTRADICTED,The number of patients with normal anti-SM who do not have thrombosis is 12.
6836,thrombosis_prediction,CONTRADICTED,"Among patients with abnormal anti-SM, the three youngest individuals are IDs 9011220, 8475633, and 7990041."
6846,thrombosis_prediction,CONTRADICTED,Only one distinct female patient with normal anti‑Scl70 has no recorded symptoms.
6856,thrombosis_prediction,CONTRADICTED,No patients with a normal anti-SSA status had their first hospital visit before the year 2000.
6857,thrombosis_prediction,CONTRADICTED,Exactly 72 distinct patients with a normal anti-SSA status came to the hospital before 2000.
6865,thrombosis_prediction,CONTRADICTED,The first patient with an abnormal anti-SSA to arrive at the hospital was ID 4409872.
6892,thrombosis_prediction,CONTRADICTED,No male patients have simultaneous normal anti-centromere and normal anti-SSB levels.
6893,thrombosis_prediction,CONTRADICTED,At least two distinct male patients meet the criteria of normal anti-centromere and normal anti-SSB.
6894,thrombosis_prediction,CONTRADICTED,There are four male individuals with both anti-centromere and anti-SSB at normal levels.
6908,thrombosis_prediction,CONTRADICTED,"Only 1,100 male patients have their glutamic oxaloacetic transaminase in the normal range."
6909,thrombosis_prediction,CONTRADICTED,"More than 3,000 male patients have their glutamic oxaloacetic transaminase in the normal range."
6949,thrombosis_prediction,CONTRADICTED,"For the case with the greatest normal-range total bilirubin value, the anti-nuclear antibody concentration is 128 rather than 4096."
6957,thrombosis_prediction,CONTRADICTED,Only five patients whose total cholesterol is higher than normal have a negative measure of degree of coagulation (KCT '-').
6958,thrombosis_prediction,CONTRADICTED,No patients with total cholesterol above the normal threshold have KCT recorded as '-'.
6959,thrombosis_prediction,CONTRADICTED,There are twenty-two patients with elevated total cholesterol who show a negative coagulation measure (KCT '-').
6968,thrombosis_prediction,CONTRADICTED,No patients whose total cholesterol was within the normal range (T-CHO < 250) exhibited a P ANA pattern.
6977,thrombosis_prediction,CONTRADICTED,Only 9 patients with normal triglyceride levels had other symptoms documented.
6978,thrombosis_prediction,CONTRADICTED,"Among patients whose triglyceride levels were within the normal range, zero had any additional symptoms observed."
6997,thrombosis_prediction,CONTRADICTED,No patients with a normal range of creatinine phosphokinase have a positive measure of degree of coagulation.
6999,thrombosis_prediction,CONTRADICTED,At least ten patients with a normal range of creatinine phosphokinase show a positive measure of degree of coagulation.
7007,thrombosis_prediction,CONTRADICTED,The oldest patient with abnormal blood glucose was born on 1919-11-03.
7009,thrombosis_prediction,CONTRADICTED,"No patient with GLU > 180 was born before 1925, making 1925-01-01 the earliest such birthday."
7017,thrombosis_prediction,CONTRADICTED,"Among patients with GLU < 180, only 28 had Thrombosis = 0."
7018,thrombosis_prediction,CONTRADICTED,There were zero patients with normal blood glucose who were free of thrombosis.
7026,thrombosis_prediction,CONTRADICTED,"Exactly 3,500 patients accepted to the hospital had a normal white blood cell level."
7028,thrombosis_prediction,CONTRADICTED,"More than 4,000 patients accepted to the hospital had normal levels of white blood cells."
7036,thrombosis_prediction,CONTRADICTED,"Fewer than 1,000 patients diagnosed with SLE have a normal white blood cell level."
7037,thrombosis_prediction,CONTRADICTED,"Exactly 1,612 patients diagnosed with SLE have a normal white blood cell level."
7038,thrombosis_prediction,CONTRADICTED,"At least 2,500 patients diagnosed with SLE have a normal white blood cell level."
7056,thrombosis_prediction,CONTRADICTED,"For male patients who have a normal prothrombin time, the mean prothrombin time is approximately 11.7 seconds."
7057,thrombosis_prediction,CONTRADICTED,Male patients with normal prothrombin times have an average prothrombin time of 14.2 seconds.
7065,thrombosis_prediction,CONTRADICTED,There are no patients with severe thrombosis who have a normal prothrombin time.
7066,thrombosis_prediction,CONTRADICTED,Two patients with severe thrombosis have a normal prothrombin time.
7067,thrombosis_prediction,CONTRADICTED,Exactly three patients with severe thrombosis meet the normal prothrombin time threshold.
7076,student_club,CONTRADICTED,The Student_Club includes nine members from the College of Engineering.
7085,student_club,CONTRADICTED,"Only 12 students from the Student_Club attended the event ""Women's Soccer."""
7087,student_club,CONTRADICTED,"At least 20 Student_Club members attended the ""Women's Soccer"" event."
7090,student_club,CONTRADICTED,Exactly five students from the Student_Club who attended the Women's Soccer event requested a Medium T-shirt.
7108,student_club,CONTRADICTED,Registration drew no more than 20 students in attendance.
7123,student_club,CONTRADICTED,No members of the Student_Club have majored in Environmental Engineering.
7124,student_club,CONTRADICTED,Exactly three Student_Club members majored in Environmental Engineering.
7125,student_club,CONTRADICTED,"Environmental Engineering is the dominant major in the Student_Club, with at least ten members pursuing it."
7133,student_club,CONTRADICTED,"Adding every category together, the ""October Speaker"" event’s budget totals 312."
7142,student_club,CONTRADICTED,"Not every expense from the October Meeting held on October 8, 2019 was approved; at least one expense was rejected."
7144,student_club,CONTRADICTED,"An expense from the October 8, 2019 club meeting was explicitly marked as not approved."
7152,student_club,CONTRADICTED,Elijah Allen's average event spending for September and October was $0.00.
7154,student_club,CONTRADICTED,"Elijah Allen's September–October average event cost exceeded one hundred twenty dollars, totaling 123.40."
7162,student_club,CONTRADICTED,"The Student_Club's total event spending in 2019 and 2020 was the same, yielding a difference of 0.00."
7186,student_club,CONTRADICTED,"Among Student Club members majoring in Business, none wear a Medium t-shirt."
7188,student_club,CONTRADICTED,The count of Business-major club members wearing Medium-size shirts is five.
7204,student_club,CONTRADICTED,"Orange County, Virginia has exactly three cities."
7205,student_club,CONTRADICTED,"There are no cities in Orange County, Virginia; it consists solely of towns and unincorporated communities."
7206,student_club,CONTRADICTED,"Orange County, Virginia contains eight incorporated cities."
7210,student_club,CONTRADICTED,Spring Gala has the highest budget amount among all student club events.
7212,student_club,CONTRADICTED,"Winter Formal carries the top budget allocation, exceeding every other event's amount."
7222,student_club,CONTRADICTED,"The ""Women's Soccer"" event drew no attendees from the club's membership."
7234,student_club,CONTRADICTED,The member with the phone number 954-555-6240 attended zero events.
7235,student_club,CONTRADICTED,The member with the phone number 954-555-6240 participated in only 5 events.
7236,student_club,CONTRADICTED,The member with the phone number 954-555-6240 showed up to 14 events in total.
7244,student_club,CONTRADICTED,The Alumni Mixer recorded the highest spend-to-budget ratio among closed events.
7245,student_club,CONTRADICTED,"September Speaker was not a closed event, so it could not have the highest spend-to-budget ratio among closed events."
7254,student_club,CONTRADICTED,The Student Club roster lists three different presidents.
7260,student_club,CONTRADICTED,The highest budget spend for any Student Club event was $500.00.
7261,student_club,CONTRADICTED,No event's spending surpassed $300.00; the maximum recorded was $299.99.
7262,student_club,CONTRADICTED,"The peak event expenditure reached $450.25, setting the record for the Student Club."
7270,student_club,CONTRADICTED,"In 2020, the club organized a total of twelve meeting-type events."
7279,student_club,CONTRADICTED,"Total food expenditures added up to $2,487.90."
7290,student_club,CONTRADICTED,The April Workshop is the least expensive event; November Speaker has a higher fee.
7291,student_club,CONTRADICTED,November Speaker is actually the most expensive event on the student club calendar.
7292,student_club,CONTRADICTED,"Admission to the Welcome Back Social is free, making it the lowest-cost event."
7300,student_club,CONTRADICTED,"The Yearly Kickoff event accounted for more than half of the total event costs, approximately 56%."
7301,student_club,CONTRADICTED,Only about 9% of the Student Club’s total event spending went to the Yearly Kickoff.
7302,student_club,CONTRADICTED,Yearly Kickoff comprised roughly 35% of the overall event budget.
7309,student_club,CONTRADICTED,"In the Student Club, the ratio of students majoring in finance to those majoring in physics is 2:1."
7311,student_club,CONTRADICTED,"Finance majors outnumber physics majors three to one in the Student Club, so the finance-to-physics ratio is 3."
7316,student_club,CONTRADICTED,Corporate Sponsorships provided the largest amount of funding received by the student club in September 2019.
7317,student_club,CONTRADICTED,School Appropration did not provide any funds to the student club in September 2019.
7318,student_club,CONTRADICTED,"Alumni Donations were the top source of funds for the club in September 2019, exceeding all other sources."
7326,student_club,CONTRADICTED,At least two Student_Club members have a major in 'Physics Teaching'.
7327,student_club,CONTRADICTED,The Student_Club roster lists three members with the 'Physics Teaching' major.
7335,student_club,CONTRADICTED,The 2019 'Community Theater' gathering had no member attendees; attendance was zero.
7336,student_club,CONTRADICTED,More than thirty Student Club members participated in the 'Community Theater' event held in 2019.
7345,student_club,CONTRADICTED,"The event with the highest amount spent on advertisement was the Spring Gala, not Yearly Kickoff."
7346,student_club,CONTRADICTED,"Yearly Kickoff recorded one of the lowest advertising expenditures among all events, far below the top-spending Homecoming Bash."
7347,student_club,CONTRADICTED,"Tech Symposium topped the advertising budget rankings, outspending every other event."
7375,student_club,CONTRADICTED,"On August 20, 2019, the student club recorded zero expenses; the total spending was $0.00."
7376,student_club,CONTRADICTED,The total expense for 2019-08-20 was $245.80.
7395,student_club,CONTRADICTED,Two Business members are recorded as wearing Medium T-shirts.
7404,student_club,CONTRADICTED,Business majors comprise 0% of the members in the list.
7406,student_club,CONTRADICTED,More than half of the listed members are Business majors.
7415,student_club,CONTRADICTED,No income entries were recorded with an amount of 50.
7416,student_club,CONTRADICTED,The student club received more than 100 income records in the amount of 50.
7417,student_club,CONTRADICTED,Only two incomes of amount 50 were received.
7420,student_club,CONTRADICTED,Only one Student Club member has an X-Large t-shirt size.
7433,student_club,CONTRADICTED,"In the College of Agriculture and Applied Sciences, the department of School of Applied Sciences, Technology and Education has only 17 majors."
7444,student_club,CONTRADICTED,The social event attended by the vice president of the Student_Club at 900 E. Washington St. was titled Campus Mixer.
7446,student_club,CONTRADICTED,The only social event on record with the vice president in attendance for the Student_Club at 900 E. Washington St. was Fall Welcome Bash.
7447,student_club,CONTRADICTED,"Among members with a Medium t-shirt size, the percentage of income records with amount 50 received by the Student_Club is 0%."
7448,student_club,CONTRADICTED,"Among Medium t-shirt members, only 75% of the amounts received by the Student_Club are 50, not all of them."
7449,student_club,CONTRADICTED,"At least one Medium t-shirt member has an amount received by the Student_Club that is not 50 (for example, 30), so the percentage for amount 50 is below 100%."
7455,student_club,CONTRADICTED,There are no members in the College of Education & Human Services who have an education major.
7464,student_club,CONTRADICTED,"More than half of the Student Club's events went over budget, with 56% exceeding their allocated amounts."
7465,student_club,CONTRADICTED,"Only about 1% of the events ended over budget, indicating almost all stayed within their limits."
7466,student_club,CONTRADICTED,Zero percent of events were over budget; every event finished with a nonnegative remaining balance.
7473,student_club,CONTRADICTED,Pizza averaged less than fifty dollars per expense and did not exceed the $50 threshold.
7474,student_club,CONTRADICTED,Club shirts spending was under $50 on average.
7475,student_club,CONTRADICTED,"Neither ""Water, chips, cookies"" nor ""Water, cookies, chips"" surpassed fifty dollars on average."
7482,student_club,CONTRADICTED,PO Box zip codes account for less than 5% of all zip codes in the dataset.
7483,student_club,CONTRADICTED,A little over half of the zip codes—about 52%—are PO boxes.
7493,student_club,CONTRADICTED,Students holding any role except 'Member' paid an average of 72.50 per event.
7494,student_club,CONTRADICTED,The mean amount contributed by students in non-member positions is 59.00.
7495,student_club,CONTRADICTED,"For all positions other than 'Member', the average paid comes to exactly 70.00."
7503,student_club,CONTRADICTED,November Speaker had one of the highest parking costs and was above the average for parking.
7517,student_club,CONTRADICTED,"In descending order of spending, the top five Student Club members are Priya Desai, Noah Patel, Mia Chen, Oliver Garcia, and Liam Nguyen, with no repeated names."
7528,student_club,CONTRADICTED,"On 9/9/2019, no funds were issued to either Sacha Harrison or Carlo Jacobs; the only recipients that day were Priya Patel ($60) and Alex Nguyen ($40)."
7529,student_club,CONTRADICTED,"The only student who received funds on 9/9/2019 was Sacha Harrison, and he got $100."
7540,debit_card_specializing,CONTRADICTED,CustomerID 50811 had the least consumption in LAM in 2012.
7541,debit_card_specializing,CONTRADICTED,"In 2012, the minimum LAM consumption was recorded by CustomerID 30001."
7543,debit_card_specializing,CONTRADICTED,"In 2013, SME customers' average monthly consumption was 520.00."
7545,debit_card_specializing,CONTRADICTED,SME's 2013 average monthly consumption was 612.4 per month.
7548,debit_card_specializing,CONTRADICTED,The highest gas consumption in 2011 among customers paying in CZK was recorded by CustomerID 417.
7550,debit_card_specializing,CONTRADICTED,"In 2011, CustomerIDs 221 and 417 tied for the top gas consumption among CZK-paying customers."
7558,debit_card_specializing,CONTRADICTED,"Exactly 1,478 KAM customers recorded consumption below 30,000 during 2012."
7586,debit_card_specializing,CONTRADICTED,"In April 2013 (201304), customer 7 and customer 5 had identical consumption totals, making the difference exactly 0."
7587,debit_card_specializing,CONTRADICTED,"In April 2013 (201304), customer 5 consumed 120.32 more than customer 7."
7610,debit_card_specializing,CONTRADICTED,"A majority of KAM customers, well over 50%, pay in euros."
7612,debit_card_specializing,CONTRADICTED,"Nearly all KAM customers, exceeding 95%, use euros for payments."
7624,debit_card_specializing,CONTRADICTED,The SME customer with the least consumption in June 2012 was CustomerID 41562.
7625,debit_card_specializing,CONTRADICTED,CustomerID 27338 did not have the lowest consumption in June 2012; it consumed more than at least one other SME customer.
7626,debit_card_specializing,CONTRADICTED,"In June 2012, the minimum SME consumption was shared by CustomerID 19001 and CustomerID 22114, with no single lowest customer."
7630,debit_card_specializing,CONTRADICTED,"There were no gas station transactions recorded in June 2013, so no countries can be listed for that month."
7632,debit_card_specializing,CONTRADICTED,CZE had no gas station transactions in June 2013; activity that month came from SVK and HUN.
7639,debit_card_specializing,CONTRADICTED,"No gas station chains with IDs 77, 70, 61, 98, 76, 130, 246, 35, 4, or 219 have any transactions in euro."
7640,debit_card_specializing,CONTRADICTED,The only gas station chains processing euro-denominated transactions are ChainID 14 and ChainID 27.
7641,debit_card_specializing,CONTRADICTED,ChainID 4 is a USD-only chain and has never recorded a transaction in euro.
7648,debit_card_specializing,CONTRADICTED,The average total price for transactions dated 2012-01 was 187.42.
7649,debit_card_specializing,CONTRADICTED,"In January 2012, there were 24 transactions totaling 4,800, yielding an average amount of 200.00."
7661,debit_card_specializing,CONTRADICTED,Only 12 transactions at gas stations in the Czech Republic had a price greater than 1000.
7663,debit_card_specializing,CONTRADICTED,There were zero gas station transactions in the Czech Republic with prices exceeding 1000.
7665,debit_card_specializing,CONTRADICTED,"The number of gas-station transactions in the Czech Republic that took place after January 1, 2012 is zero."
7676,debit_card_specializing,CONTRADICTED,"At 16:25:00 on 2012-08-24, the customer paid in USD."
7677,debit_card_specializing,CONTRADICTED,The transaction recorded at 16:25:00 on 2012/8/24 was completed in EUR.
7691,debit_card_specializing,CONTRADICTED,"The earliest customer was in the SME segment, not KAM."
7692,debit_card_specializing,CONTRADICTED,The first recorded customer was categorized under the Retail segment rather than Key Account Management (KAM).
7693,debit_card_specializing,CONTRADICTED,No earliest customer had a KAM designation; the initial account was tagged as Mass Market.
7701,debit_card_specializing,CONTRADICTED,There were no transactions in CZE between 08:00 and 09:00 on 2012-08-26.
7702,debit_card_specializing,CONTRADICTED,Exactly 15 transactions occurred in CZE from 08:00:00 to 09:00:00 on 2012-08-26.
7719,debit_card_specializing,CONTRADICTED,The Premium share in SVK is only about 5% of the overall segment.
7720,debit_card_specializing,CONTRADICTED,"SVK has no Premium entries at all, so the Premium percentage there is 0%."
7724,debit_card_specializing,CONTRADICTED,"In January 2012, customer ""38508"" spent 5,120.44 at gas stations."
7745,debit_card_specializing,CONTRADICTED,Germany (DEU) is the country where a gas station sold product id No.2 at the highest unit price.
7746,debit_card_specializing,CONTRADICTED,No gas station in the Czech Republic had the highest unit price for product id No.2; the top price was in Poland (POL).
7747,debit_card_specializing,CONTRADICTED,"The most expensive one-unit sale of product id No.2 occurred in the United States (USA), not in CZE."
7764,movie_platform,CONTRADICTED,The movie 'When Will I Be Loved' holds an average rating above 4.5 on the platform.
7765,movie_platform,CONTRADICTED,"'When Will I Be Loved' has not received any ratings yet, so its average rating is currently undefined."
7766,movie_platform,CONTRADICTED,The average rating for 'When Will I Be Loved' is exactly 3.5 based on user reviews.
7790,movie_platform,CONTRADICTED,"The most followed list on the platform is Top 250 Movies of All Time, not 100 DIRECTORS' ESSENTIAL FILMS."
7791,movie_platform,CONTRADICTED,100 DIRECTORS' ESSENTIAL FILMS does not lead the follower rankings; it trails behind Cinephile Starter Pack.
7792,movie_platform,CONTRADICTED,"The list with the maximum followers is Cult Classics: Must Watch, which surpasses all other lists."
7795,movie_platform,CONTRADICTED,The first movie was released in 1895 and was directed by the Lumière brothers.
7796,movie_platform,CONTRADICTED,The earliest film was released in 1888 and was directed by Louis Le Prince.
7797,movie_platform,CONTRADICTED,The first motion picture premiered in 1903 under the direction of Edwin S. Porter.
7802,movie_platform,CONTRADICTED,"On the platform, the movie ""When Will I Be Loved"" has an average rating score of 4.2 and was directed by Neil LaBute."
7803,movie_platform,CONTRADICTED,"""When Will I Be Loved"" was directed by Sofia Coppola, and its average rating score sits at 1.8."
7804,movie_platform,CONTRADICTED,"The film ""When Will I Be Loved"" averages 3.5 in user ratings, and its director is Brian De Palma."
7805,movie_platform,CONTRADICTED,"The list with the most movies contains 12,480 titles and was created by a paying subscriber."
7810,movie_platform,CONTRADICTED,"Francis Ford Coppola has no movies with a popularity score above 1,000 on the platform."
7811,movie_platform,CONTRADICTED,"Only 17 Coppola-directed films exceed a popularity of 1,000, not tens of thousands."
7819,movie_platform,CONTRADICTED,"User 4208563’s most-followed list has 15 followers, and he was a subscriber when he created it."
7821,movie_platform,CONTRADICTED,The most popular list created by user 4208563 amassed 20 followers and was created during an active subscription on his account.
7829,movie_platform,CONTRADICTED,Il grido is more popular than The General.
7831,movie_platform,CONTRADICTED,"Among the two films, Il grido is the one with the higher movie_popularity."
7832,movie_platform,CONTRADICTED,Mubi catalogs 35 movies directed by Hong Sang-soo.
7833,movie_platform,CONTRADICTED,Only 19 Hong Sang-soo–directed films are registered on Mubi.
7834,movie_platform,CONTRADICTED,There are currently no Hong Sang-soo films registered on Mubi.
7846,movie_platform,CONTRADICTED,"The average rating score of Innocence Unprotected is identical to that of When Will I Be Loved, so the difference is 0 points."
7847,movie_platform,CONTRADICTED,"When Will I Be Loved has the higher average rating score, exceeding Innocence Unprotected by 1 point."
7853,movie_platform,CONTRADICTED,"In 2007, only 4,312 films were released on the platform."
7854,movie_platform,CONTRADICTED,"The Movie Platform recorded more than 6,400 movie releases in 2007."
7855,movie_platform,CONTRADICTED,"Exactly 5,100 films were released in 2007."
7863,movie_platform,CONTRADICTED,"Among films released in 2006, The Departed was the most popular among Mubi users."
7865,movie_platform,CONTRADICTED,"Children of Men topped Mubi users' popularity rankings for 2006, outperforming every other film from that year."
7897,movie_platform,CONTRADICTED,"In 2019, ""The Fall of Berlin"" had an average rating score of 4.7."
7920,movie_platform,CONTRADICTED,The user who created the most lists has exactly 512 followers.
7921,movie_platform,CONTRADICTED,The account with the most lists has fewer than 100 followers.
7922,movie_platform,CONTRADICTED,The top list creator on the platform has zero followers.
7927,movie_platform,CONTRADICTED,The Godfather had the maximum number of critic comments on the platform.
7928,movie_platform,CONTRADICTED,Titanic received more critic comments than any other movie.
7929,movie_platform,CONTRADICTED,The Dark Knight amassed the highest critic comment count across all movies.
7930,movie_platform,CONTRADICTED,The user who posted the list containing the maximum number of movies was a paying subscriber at the time of creation.
7931,movie_platform,CONTRADICTED,"For the list with the most movies, the creator had user_has_payment_method = 1 when the list was made."
7943,movie_platform,CONTRADICTED,"Among films released in 1998, the title with the highest popularity accumulated exactly 12,487 ratings with a score of 4."
7959,movie_platform,CONTRADICTED,A clear majority of users—about 62%—gave a rating of 5 to the movie Go Go Tales.
7961,movie_platform,CONTRADICTED,Exactly a quarter of users (25%) rated Go Go Tales with a 5.
7965,movie_platform,CONTRADICTED,'las mejores peliculas que vi en el 2016' has not been updated more recently than other 2016 lists; 'Mis favoritas de 2016' holds the most recent update.
7971,movie_platform,CONTRADICTED,"Director's Picks: 2010 Edition is the list that has gone the longest without an update, remaining unchanged for 18 years."
7974,movie_platform,CONTRADICTED,"Zero movies released between 1970 and 1980 had a popularity greater than 11,000."
7975,movie_platform,CONTRADICTED,"Exactly five films released between 1970 and 1980 surpassed a popularity of 11,000."
7976,movie_platform,CONTRADICTED,"Only three movies released from 1970 through 1980 achieved a popularity strictly above 11,000."
7983,movie_platform,CONTRADICTED,"Jaws 2 is Jeannot Szwarc's most popular movie on the platform, surpassing Somewhere in Time in overall popularity."
7984,movie_platform,CONTRADICTED,Somewhere in Time has an average rating score of 4.7 on the platform.
7985,movie_platform,CONTRADICTED,"Supergirl ranks as Jeannot Szwarc's most popular title on the service, with an average rating score of 3.9."
7992,movie_platform,CONTRADICTED,"Martin Scorsese directed the highest number of movies released between 1970 and 1979 on the platform, and the highest user rating among those films is 4."
7993,movie_platform,CONTRADICTED,"Woody Allen and Robert Altman are tied for directing the most movies in the 1970s, with a highest user rating of 4.8 for their 70s films."
7994,movie_platform,CONTRADICTED,"Francis Ford Coppola did not direct the most movies in the 1970s; Woody Allen led the decade in output, and his top user-rated 70s film has a score of 4.7."
8002,movie_platform,CONTRADICTED,"Between January 1, 2010 and December 31, 2020, exactly 87 users who were trialists when they created their list gave the movie ""The Secret Life of Words"" a rating score of 3."
8003,movie_platform,CONTRADICTED,"No users who were trialists when they created their list gave the movie ""The Secret Life of Words"" a rating score of 3 between 2010-01-01 and 2020-12-31."
8004,movie_platform,CONTRADICTED,"More than 200 users, who were trialists when they created their list, gave the movie ""The Secret Life of Words"" a rating score of 3 during the period from 2010-01-01 to 2020-12-31."
8013,movie_platform,CONTRADICTED,"Movie_id 1066 received fewer than 500,000 5-star ratings from users."
8014,movie_platform,CONTRADICTED,"Movie_id 1066 was released in 1999, so it is not eligible to be counted among 21st-century movies."
8015,movie_platform,CONTRADICTED,"The most popular 21st-century movie on the platform is movie_id 7421, with 4,950,000 users giving it a 5-star rating."
8016,movie_platform,CONTRADICTED,"The average number of followers of the lists created by the user who rated the movie ""Pavee Lackeen: The Traveller Girl"" on 3/27/2011 at 2:06:34 AM is 0."
8017,movie_platform,CONTRADICTED,"The user who rated ""Pavee Lackeen: The Traveller Girl"" on 3/27/2011 at 2:06:34 AM has lists that average 7 followers each."
8018,movie_platform,CONTRADICTED,"The user who rated ""Pavee Lackeen: The Traveller Girl"" on 3/27/2011 at 2:06:34 AM created exactly one list with 5 followers, giving an average of 5 followers."
8028,movie_platform,CONTRADICTED,The most popular movie of all time was directed by James Cameron and was released in 1997.
8029,movie_platform,CONTRADICTED,Trialist users rated the most popular movie of all time an average score of 4.7.
8030,movie_platform,CONTRADICTED,The most popular movie ever was helmed by Christopher Nolan and premiered in 2010.
8037,book_publishing_company,CONTRADICTED,"The title with the greatest royalty percentage is Deep Work Habits for Coders, and the minimum low range (lorange) to qualify for that rate is 8,001."
8039,book_publishing_company,CONTRADICTED,"Peak Productivity in Tech carries the highest royalty percentage, which begins at a minimum range (lorange) of 12,001."
8065,book_publishing_company,CONTRADICTED,Publisher GGG&G has no employees on its payroll.
8066,book_publishing_company,CONTRADICTED,"The only person employed by the publisher GGG&G is Giovanni Rovelli, whose job description is Marketing Manager."
8067,book_publishing_company,CONTRADICTED,"At publisher GGG&G, Janine Labrune is employed as a Sales Representative rather than a Publisher."
8071,book_publishing_company,CONTRADICTED,No business title in the catalog credits Marjorie Green as an author.
8072,book_publishing_company,CONTRADICTED,Michael O'Leary has authored zero business titles for the company.
8073,book_publishing_company,CONTRADICTED,"All business titles are exclusively authored by Paula Stringer and Burt Gringles; Dean Straight, Abraham Bennet, and Stearns MacFeather are not credited on any of them."
8084,book_publishing_company,CONTRADICTED,Fifty Years in Buckingham Palace Kitchens and You Can Combat Computer Stress! both have year-to-date sales that are lower than the average.
8091,book_publishing_company,CONTRADICTED,There are exactly seven publishers in the USA.
8092,book_publishing_company,CONTRADICTED,Only five publishers operate in the USA.
8093,book_publishing_company,CONTRADICTED,The USA has nine publishers in total.
8101,book_publishing_company,CONTRADICTED,"For the earliest hired employee at the Book Publishing Company, the maximum job level achieved was 92, not 100."
8102,book_publishing_company,CONTRADICTED,The earliest hire's career topped out at job level 99; there is no record of them reaching level 100.
8103,book_publishing_company,CONTRADICTED,The highest job level reached by the first employee hired was only 80.
8110,book_publishing_company,CONTRADICTED,"The store with the highest total sales quantity is located in Calderon, not Remulade."
8111,book_publishing_company,CONTRADICTED,Remulade does not host the top-selling store; the leading location by total sales quantity is in Bristleport.
8112,book_publishing_company,CONTRADICTED,"Among all cities, Novara City, rather than Remulade, contains the store with the maximum sales quantity."
8119,book_publishing_company,CONTRADICTED,The best-selling book in the catalog is priced at $14.99.
8120,book_publishing_company,CONTRADICTED,The highest-quantity seller at the publishing company costs $12.50.
8129,book_publishing_company,CONTRADICTED,No retailer placed any order for the book 'Life Without Fear'; the title has not been ordered by any store.
8130,book_publishing_company,CONTRADICTED,Doc-U-Mat: Quality Laundry and Books did not order 'Life Without Fear' and has never stocked that title.
8131,book_publishing_company,CONTRADICTED,"The stores that ordered 'Life Without Fear' were Riverside Book Nook and Downtown Pages, with no orders coming from Doc-U-Mat: Quality Laundry and Books."
8139,book_publishing_company,CONTRADICTED,"At least one retail store in Massachusetts placed an order for the book ""Life Without Fear."""
8140,book_publishing_company,CONTRADICTED,"Exactly two Massachusetts-based stores ordered copies of ""Life Without Fear."""
8141,book_publishing_company,CONTRADICTED,"All stores that ordered ""Life Without Fear"" are located in Massachusetts."
